OrderID,ShipMode,OrderPriority,NumberOfProducts,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost
CA-2011-103527,Second Class,High,1,10.896,3,3.405,1.41
CA-2011-103590,Standard Class,High,1,62.28,4,29.2716,4.74
CA-2011-103660,Standard Class,Medium,1,1007.944,7,75.5958,47.7
CA-2011-103702,Standard Class,Medium,1,63.924,7,-46.8776,6.25
CA-2011-103744,Standard Class,Medium,2,11.364,6,-4.522500000000001,0.73
CA-2011-103800,Standard Class,High,1,16.448,2,5.5512,1.82
CA-2011-103807,Standard Class,Medium,2,21.19,4,7.9958,1.0
CA-2011-103849,Standard Class,Medium,3,225.016,7,-70.7293,14.66
CA-2011-103940,Standard Class,Medium,4,260.79,12,77.1793,23.77
CA-2011-103989,First Class,High,7,590.7620000000001,23,68.6353,133.59
CA-2011-104178,Standard Class,High,4,176.14,14,58.698,19.990000000000002
CA-2011-104269,Second Class,Medium,1,457.568,2,51.4764,47.89
CA-2011-104283,Standard Class,Medium,3,616.14,10,76.1052,34.839999999999996
CA-2011-104402,Standard Class,Medium,1,65.97,3,31.0059,4.05
CA-2011-104472,Standard Class,Medium,2,133.128,9,41.4336,9.14
CA-2011-104563,Standard Class,Medium,4,1143.822,18,85.5106,92.36
CA-2011-104738,Second Class,Critical,5,609.614,13,63.2508,168.49
CA-2011-104773,Standard Class,High,1,60.416,2,6.0416,5.93
CA-2011-104780,Standard Class,Medium,1,31.84,8,10.5072,3.17
CA-2011-104808,Second Class,High,1,17.248,2,6.0368,3.37
CA-2011-104829,Second Class,High,1,21.98,7,9.891,3.96
CA-2011-104976,Standard Class,Medium,1,34.68,6,16.9932,2.88
CA-2011-105165,First Class,Medium,5,469.043,13,-12.3729,59.78
CA-2011-105172,Standard Class,High,1,18.9,6,9.072,2.66
CA-2011-105249,Same Day,Medium,3,460.092,10,15.18,13.73
CA-2011-105270,Standard Class,Low,2,143.128,4,19.1896,20.04
CA-2011-105340,First Class,Critical,1,6.928,1,-11.0848,3.17
CA-2011-105417,Standard Class,Medium,2,87.15799999999999,10,-71.9621,7.32
CA-2011-105648,Standard Class,Medium,1,626.352,3,-23.4882,32.55
CA-2011-105872,Standard Class,Low,1,70.368,4,26.388,12.8
CA-2011-105893,Standard Class,Medium,1,665.88,6,13.3176,50.69
CA-2011-105984,Same Day,High,2,1661.028,8,-244.9116,232.39999999999998
CA-2011-106054,First Class,Critical,1,12.78,3,5.2398,3.51
CA-2011-106229,Second Class,High,1,268.935,3,-209.7693,49.56
CA-2011-106264,Standard Class,Medium,2,15.39,5,1.2327,0.74
CA-2011-106376,Standard Class,Medium,2,1280.992,12,174.2904,117.55
CA-2011-106439,Standard Class,High,9,1007.9359999999999,45,122.54350000000001,110.34
CA-2011-106572,Standard Class,Medium,1,264.32,2,19.824,19.39
CA-2011-106719,Same Day,Medium,1,8.288,2,2.6936,1.4
CA-2011-106726,First Class,Critical,1,1261.33,7,327.9458,506.49
CA-2011-106803,Standard Class,Medium,2,144.35999999999999,6,54.796800000000005,9.649999999999999
CA-2011-106810,Standard Class,Medium,1,310.88,2,23.316,20.94
CA-2011-106971,Standard Class,Medium,1,475.944,7,95.1888,46.08
CA-2011-107139,Standard Class,Medium,1,180.96,6,67.86,10.86
CA-2011-107153,Standard Class,Medium,1,46.26,3,12.4902,4.2
CA-2011-107181,Standard Class,High,2,117.136,7,45.1064,5.71
CA-2011-107398,Standard Class,Medium,3,30.246000000000002,15,-23.544,2.83
CA-2011-107454,Standard Class,High,2,124.2,13,40.157399999999996,12.68
CA-2011-107524,Standard Class,Medium,2,47.76,7,22.8112,3.12
CA-2011-107573,Standard Class,High,1,23.472,3,7.6284,2.25
CA-2011-107594,Standard Class,Medium,2,79.56,3,22.1508,6.720000000000001
CA-2011-107706,Second Class,High,1,16.176,3,6.066,1.27
CA-2011-107755,Standard Class,Medium,1,115.36,7,49.6048,12.6
CA-2011-107769,Standard Class,High,1,257.98,2,74.8142,21.72
CA-2011-107811,Standard Class,Medium,2,661.5039999999999,7,68.949,69.67
CA-2011-107818,Standard Class,Low,4,1771.52,21,235.2232,228.77
CA-2011-107916,First Class,Medium,2,25.951999999999998,5,10.8096,4.96
CA-2011-108147,Standard Class,Medium,2,1745.3600000000001,8,109.524,91.44000000000001
CA-2011-108182,Second Class,Medium,1,8.952,2,-14.7708,0.51
CA-2011-108189,First Class,High,7,598.144,18,133.76319999999998,95.05000000000001
CA-2011-108273,Standard Class,Medium,2,92.856,9,-62.2518,6.91
CA-2011-108609,Second Class,Critical,1,1421.664,8,-734.5264,277.66
CA-2011-108707,Standard Class,Medium,1,10.368,2,3.6288,0.73
CA-2011-108861,Standard Class,Medium,1,136.96,4,51.36,8.29
CA-2011-108903,Same Day,High,3,212.952,10,5.5236,39.29
CA-2011-109043,First Class,High,2,243.60000000000002,10,46.819,41.55
CA-2011-109127,Standard Class,Medium,1,17.28,6,7.9488,0.89
CA-2011-109134,Standard Class,Medium,1,20.04,6,8.8176,0.88
CA-2011-109218,Second Class,Medium,1,32.4,5,10.368,1.53
CA-2011-109232,Second Class,Medium,1,545.94,6,87.3504,52.32
CA-2011-109302,Standard Class,High,1,196.21,7,98.105,24.81
CA-2011-109491,Standard Class,Medium,2,82.63,7,29.3404,4.8
CA-2011-109680,First Class,High,1,386.34,2,54.0876,11.84
CA-2011-109855,Standard Class,High,2,380.744,5,65.43039999999999,33.96
CA-2011-109890,Standard Class,Medium,1,35.98,2,10.0744,1.73
CA-2011-109897,Standard Class,High,2,891.7760000000001,11,82.00880000000001,107.19
CA-2011-109904,Second Class,Medium,1,17.94,3,4.485,1.81
CA-2011-109918,Second Class,Medium,3,131.84,11,48.520399999999995,6.07
CA-2011-109932,First Class,High,2,247.784,5,24.4867,1.29
CA-2011-110030,Second Class,High,1,23.976,3,-14.3856,4.26
CA-2011-110065,Standard Class,Medium,2,151.95000000000002,8,43.7397,20.46
CA-2011-110072,Standard Class,Medium,1,93.888,4,12.9096,10.94
CA-2011-110100,Standard Class,High,1,302.376,3,37.797,37.53
CA-2011-110184,Standard Class,High,2,505.68600000000004,17,73.7478,93.35
CA-2011-110219,First Class,High,1,127.869,3,-9.1335,9.93
CA-2011-110352,Standard Class,Low,1,23.68,2,8.88,2.18
CA-2011-110408,Second Class,Medium,3,2216.8,14,444.6902,206.12
CA-2011-110422,Second Class,Critical,1,25.248,3,4.1028,3.64
CA-2011-110527,Standard Class,Medium,1,20.88,8,9.6048,0.77
CA-2011-110555,Standard Class,Medium,3,410.104,15,124.94579999999999,30.72
CA-2011-110611,Standard Class,Medium,1,83.92,5,-13.637,6.16
CA-2011-110639,Same Day,High,2,71.84,8,34.9424,12.899999999999999
CA-2011-110786,Standard Class,High,7,1365.63,36,479.94960000000003,136.3
CA-2011-110849,Standard Class,High,4,323.458,15,108.1437,21.44
CA-2011-111003,Standard Class,Medium,2,334.68,9,104.7888,15.68
CA-2011-111059,Second Class,High,2,97.11200000000001,5,31.5614,11.08
CA-2011-111150,Standard Class,High,2,77.21000000000001,14,27.7354,9.209999999999999
CA-2011-111157,Standard Class,High,2,154.624,4,33.2,9.620000000000001
CA-2011-111192,Standard Class,Medium,1,1367.84,8,259.8896,70.66
CA-2011-111360,Standard Class,Medium,1,5.742,3,-4.5936,0.1
CA-2011-111451,First Class,Critical,5,855.272,22,20.8692,228.66
CA-2011-111500,Standard Class,Medium,4,484.78999999999996,20,187.7404,30.220000000000002
CA-2011-111773,Standard Class,Medium,1,13.92,3,4.872,0.85
CA-2011-111857,Second Class,Medium,1,48.91,1,22.9877,4.34
CA-2011-111871,Second Class,Critical,1,1198.33,10,70.49,218.62
CA-2011-111899,First Class,Critical,2,43.312000000000005,8,4.6848,10.51
CA-2011-111934,First Class,High,2,47.32,3,22.0028,6.140000000000001
CA-2011-111962,Standard Class,Medium,2,817.798,7,156.61249999999998,30.889999999999997
CA-2011-112158,First Class,High,3,1050.6,17,-41.93959999999999,141.97
CA-2011-112291,Standard Class,Medium,3,233.45,7,85.6044,12.690000000000001
CA-2011-112326,Standard Class,High,3,288.06,8,-65.9901,15.129999999999999
CA-2011-112403,Same Day,High,1,0.852,1,-0.5964,0.1
CA-2011-112718,Standard Class,Medium,1,1.167,1,-0.8558,0.07
CA-2011-112837,Standard Class,Medium,1,127.95,3,21.7515,7.15
CA-2011-112851,Standard Class,Medium,1,182.94,3,85.9818,18.49
CA-2011-113047,Same Day,Critical,1,11.85,3,3.792,5.06
CA-2011-113166,First Class,High,1,9.568,2,3.4684,1.98
CA-2011-113257,Second Class,Critical,2,328.59200000000004,11,93.4032,86.88000000000001
CA-2011-113271,Standard Class,Medium,4,172.097,14,29.473799999999997,13.68
CA-2011-113320,Second Class,High,3,30.72,9,9.5754,2.45
CA-2011-113362,Standard Class,Medium,2,460.21999999999997,8,14.0752,19.580000000000002
CA-2011-113383,First Class,High,2,336.82,9,98.58840000000001,55.34
CA-2011-113579,Second Class,High,1,90.24,6,41.5104,8.53
CA-2011-113768,Standard Class,Medium,2,287.456,8,24.7992,11.84
CA-2011-113859,Standard Class,High,1,340.116,6,-9.7176,14.46
CA-2011-113880,Standard Class,High,2,651.588,9,-166.4388,71.99
CA-2011-113887,First Class,Critical,1,55.48,1,26.6304,19.06
CA-2011-113929,Standard Class,Medium,3,115.952,12,44.2956,8.28
CA-2011-113964,Standard Class,Low,1,18.464,4,6.924,2.55
CA-2011-114125,Standard Class,High,3,68.70400000000001,11,19.6202,5.529999999999999
CA-2011-114181,Second Class,Medium,2,372.28499999999997,12,-211.6773,40.94
CA-2011-114195,First Class,Medium,3,94.264,7,-4.235199999999999,9.07
CA-2011-114251,Standard Class,Medium,5,1476.834,17,-127.15079999999999,78.76
CA-2011-114314,Standard Class,High,2,16.23,5,7.3605,1.59
CA-2011-114321,Standard Class,Medium,3,1417.35,16,575.9101,48.54
CA-2011-114335,Standard Class,Medium,1,337.088,4,16.8544,24.95
CA-2011-114433,Standard Class,Medium,1,149.97,3,52.4895,8.22
CA-2011-114510,Standard Class,Medium,5,280.276,21,46.9632,16.1
CA-2011-114517,Standard Class,Medium,2,109.83600000000001,5,-3.7235999999999994,4.37
CA-2011-114643,Standard Class,High,1,14.52,3,4.7916,2.33
CA-2011-114790,Second Class,High,4,782.63,11,223.9838,108.83
CA-2011-115049,Standard Class,Medium,1,153.824,11,38.456,5.16
CA-2011-115056,Same Day,High,1,26.136,3,1.9602,6.94
CA-2011-115084,Standard Class,High,1,605.34,6,145.2816,35.23
CA-2011-115133,Standard Class,Medium,3,52.752,12,12.828,2.85
CA-2011-115161,First Class,High,1,290.666,2,3.4196,54.64
CA-2011-115259,Second Class,High,4,199.256,25,67.7109,35.72
CA-2011-115336,Standard Class,Low,1,14.48,5,-23.892,1.85
CA-2011-115357,Second Class,Medium,1,62.91,3,22.6476,6.14
CA-2011-115791,Second Class,Critical,4,299.964,14,-5.933499999999999,77.95
CA-2011-115812,Standard Class,Medium,7,3714.304,38,300.7687,240.86
CA-2011-115889,Standard Class,High,2,409.30400000000003,4,110.46499999999999,41.14
CA-2011-115973,First Class,Medium,1,2.624,1,0.4264,0.42
CA-2011-115980,Standard Class,Medium,2,9.51,6,3.9882,0.65
CA-2011-116190,Standard Class,Medium,3,256.47999999999996,18,104.14150000000001,23.12
CA-2011-116239,Same Day,High,1,354.9,5,17.745,74.5
CA-2011-116246,Second Class,Medium,1,3785.292,6,420.588,309.69
CA-2011-116407,Standard Class,Medium,3,362.176,9,37.3976,12.88
CA-2011-116568,Standard Class,Medium,1,186.304,4,13.9728,12.21
CA-2011-116666,First Class,Medium,1,1799.97,5,239.996,276.7
CA-2011-116673,Second Class,Medium,1,6.16,2,1.9712,0.32
CA-2011-116757,Standard Class,High,2,47.232,11,16.2648,5.359999999999999
CA-2011-116785,Standard Class,High,2,34.0,7,12.002,5.17
CA-2011-116834,Standard Class,Medium,2,408.47,16,77.691,24.66
CA-2011-116904,Standard Class,Medium,4,9900.19,17,4668.693499999999,698.91
CA-2011-116932,Standard Class,Medium,3,1173.616,8,103.1748,68.2
CA-2011-117016,Standard Class,Medium,1,15.552,3,2.3328,1.31
CA-2011-117317,Same Day,Critical,1,13.44,3,6.5856,2.39
CA-2011-117345,Standard Class,Medium,4,202.89600000000002,10,57.644800000000004,17.95
CA-2011-117429,Standard Class,Medium,1,129.92,5,21.112,7.88
CA-2011-117464,Second Class,High,4,1136.092,20,162.7472,142.16
CA-2011-117478,First Class,High,1,6.57,3,-5.037,1.36
CA-2011-117639,Standard Class,High,2,3333.8999999999996,10,1449.5187,474.11
CA-2011-117709,Standard Class,Medium,1,46.8,4,21.06,2.49
CA-2011-117765,Standard Class,Medium,4,643.78,11,178.271,58.35
CA-2011-118192,Standard Class,Medium,2,40.846000000000004,9,10.5716,1.73
CA-2011-118276,Standard Class,High,1,8.736,3,-4.8048,0.71
CA-2011-118304,Standard Class,Medium,1,19.98,2,5.1948,1.92
CA-2011-118339,Standard Class,Medium,5,249.92000000000002,31,108.1918,15.49
CA-2011-118962,Standard Class,Medium,3,472.044,12,84.36160000000001,21.43
CA-2011-118976,Standard Class,Medium,4,526.96,14,141.77280000000002,35.449999999999996
CA-2011-119032,Standard Class,Medium,1,3.76,2,1.316,0.25
CA-2011-119144,First Class,Critical,3,730.8525,10,17.552400000000002,202.5
CA-2011-119151,Second Class,High,2,1393.872,7,17.952600000000004,129.93
CA-2011-119172,Standard Class,High,2,122.05199999999999,12,-166.87859999999998,14.01
CA-2011-119375,Standard Class,High,3,3116.49,15,833.7633,443.89
CA-2011-119466,Standard Class,Medium,1,8.544,2,-7.476,0.8
CA-2011-119529,Second Class,Medium,1,5.76,2,2.8224,0.72
CA-2011-119977,Second Class,Medium,1,123.92,4,55.764,7.98
CA-2011-120096,First Class,Critical,2,209.96800000000002,6,65.3808,41.489999999999995
CA-2011-120243,Second Class,High,1,11.56,4,5.4332,1.06
CA-2011-120278,Standard Class,Medium,4,317.48,14,90.4306,16.66
CA-2011-120411,First Class,Critical,2,504.55,7,-67.015,65.52
CA-2011-120432,Second Class,High,1,25.5,3,6.63,4.37
CA-2011-120474,First Class,High,2,2854.48,12,686.4744000000001,496.03
CA-2011-120544,Standard Class,High,3,46.088,12,-88.0328,8.15
CA-2011-120670,Standard Class,Medium,1,799.92,10,239.976,67.38
CA-2011-120768,Second Class,High,3,1979.8899999999999,21,240.6027,201.31
CA-2011-120775,Standard Class,High,5,57.908,15,-23.2796,7.18
CA-2011-120838,Second Class,High,2,935.1519999999999,8,123.701,113.88999999999999
CA-2011-120852,Standard Class,Medium,2,84.872,7,-57.7316,5.46
CA-2011-120887,Standard Class,Low,1,87.54,3,37.6422,10.76
CA-2011-120950,Standard Class,Medium,1,43.68,6,20.9664,2.45
CA-2011-121006,Standard Class,Medium,6,1194.8700000000001,17,299.7966,56.86000000000001
CA-2011-121167,Second Class,Critical,1,17.248,2,6.0368,2.57
CA-2011-121286,Second Class,Medium,2,66.616,8,7.8182,3.46
CA-2011-121573,Standard Class,High,3,840.712,8,240.6926,72.62
CA-2011-121629,Standard Class,High,1,998.85,5,-199.77,112.39
CA-2011-121664,Standard Class,Medium,1,140.736,8,52.776,12.51
CA-2011-121727,Standard Class,Medium,1,10.72,2,1.742,0.6
CA-2011-121762,Standard Class,Medium,3,560.55,7,114.1104,38.239999999999995
CA-2011-121769,Standard Class,Medium,1,172.11,1,-94.6605,17.12
CA-2011-122070,Second Class,Critical,2,257.752,11,124.78689999999999,56.400000000000006
CA-2011-122217,Standard Class,Medium,1,111.15,5,48.906,6.61
CA-2011-122336,Second Class,Medium,4,630.746,39,-388.396,50.919999999999995
CA-2011-122567,Standard Class,High,2,9.04,5,-15.658,1.03
CA-2011-122588,Second Class,High,1,52.96,2,20.1248,2.72
CA-2011-122609,Standard Class,Medium,2,153.112,5,18.686600000000002,9.370000000000001
CA-2011-122679,Standard Class,Medium,1,19.68,6,6.4944,1.37
CA-2011-122749,Standard Class,Medium,1,479.96,4,134.3888,34.21
CA-2011-122882,Standard Class,Medium,4,539.0740000000001,10,-561.1412,50.91
CA-2011-122931,Standard Class,High,6,2358.672,27,-413.5152,395.53000000000003
CA-2011-123064,First Class,High,1,5.248,4,1.64,0.98
CA-2011-123127,Standard Class,High,1,16.78,2,4.195,1.55
CA-2011-123225,First Class,High,2,586.336,6,46.8264,153.05999999999997
CA-2011-123253,Second Class,High,1,3.912,1,1.0269,0.93
CA-2011-123260,Standard Class,Medium,1,176.8,8,22.984,9.53
CA-2011-123295,Same Day,High,1,259.136,4,-25.9136,31.15
CA-2011-123316,Standard Class,Medium,1,7.752,3,2.8101,0.71
CA-2011-123323,Standard Class,Medium,1,123.144,7,46.179,5.38
CA-2011-123344,Standard Class,Medium,1,211.96,4,8.4784,7.99
CA-2011-123400,Standard Class,Medium,2,199.296,7,1.347999999999999,6.65
CA-2011-123477,Second Class,High,1,64.864,4,6.4864,5.04
CA-2011-123498,First Class,High,2,100.398,6,-17.325599999999998,20.049999999999997
CA-2011-123855,Standard Class,Medium,1,139.8,5,12.2325,13.8
CA-2011-123925,Second Class,Critical,1,40.05,3,11.214,11.21
CA-2011-124023,First Class,Medium,1,8.96,2,2.7776,0.78
CA-2011-124079,Standard Class,Medium,2,93.17399999999999,5,3.5253000000000005,10.18
CA-2011-124247,Standard Class,Medium,1,1403.92,5,70.196,67.59
CA-2011-124394,Second Class,Medium,2,130.756,8,-35.2444,11.629999999999999
CA-2011-124429,Same Day,High,2,926.44,14,-21.169600000000003,156.35
CA-2011-124464,Standard Class,Low,1,39.48,1,11.0544,4.04
CA-2011-124478,Standard Class,High,5,1109.7250000000001,15,436.102,125.4
CA-2011-124513,Standard Class,Medium,1,66.03,3,17.1678,2.95
CA-2011-124618,Second Class,Critical,1,479.984,2,89.997,122.9
CA-2011-124646,First Class,Medium,2,663.75,6,9.7164,70.21
CA-2011-124688,First Class,Critical,3,1812.01,12,481.4421,432.4
CA-2011-124702,Standard Class,Medium,2,867.74,6,149.942,58.84
CA-2011-124709,Second Class,Critical,1,238.0,2,38.08,57.93
CA-2011-124723,Standard Class,Medium,1,489.23,2,41.934,21.2
CA-2011-124730,Same Day,High,5,414.62999999999994,24,139.1934,28.54
CA-2011-124737,Standard Class,Medium,6,424.376,31,98.5848,39.67
CA-2011-124807,Second Class,High,2,59.696,13,16.2758,8.83
CA-2011-124856,Second Class,High,4,1609.32,18,445.9008,176.81
CA-2011-125136,Standard Class,Medium,2,106.944,10,35.024,3.2
CA-2011-125150,Standard Class,Medium,1,232.88,5,17.466,24.94
CA-2011-125171,Same Day,Critical,1,14.4,5,7.056,5.37
CA-2011-125514,First Class,High,3,68.71000000000001,6,21.5198,17.66
CA-2011-125542,First Class,High,2,521.2239999999999,11,87.38589999999999,89.35000000000001
CA-2011-125556,Second Class,Critical,2,876.7299999999999,17,254.2444,171.28
CA-2011-125612,Standard Class,Medium,3,163.62,14,51.1464,13.12
CA-2011-125682,First Class,Medium,1,9.96,2,4.8804,0.44
CA-2011-125731,Standard Class,Medium,2,1508.768,12,156.30880000000002,130.2
CA-2011-125759,First Class,Medium,1,14.56,2,5.5328,1.57
CA-2011-125829,Standard Class,Medium,5,1729.416,21,159.6372,108.04
CA-2011-125997,First Class,High,6,3519.3700000000003,25,992.7092000000001,528.43
CA-2011-126032,Standard Class,High,1,86.376,3,1.0797,4.65
CA-2011-126193,Standard Class,Low,3,321.978,13,-536.1275999999999,44.34
CA-2011-126200,Standard Class,Medium,2,38.064,6,-59.6184,3.6199999999999997
CA-2011-126277,Second Class,High,1,2.502,3,-2.0016,0.49
CA-2011-126333,Standard Class,Medium,1,5.184,1,1.8144,0.54
CA-2011-126361,Second Class,High,6,2126.034,27,576.5563,306.88
CA-2011-126403,Second Class,High,4,2304.37,16,543.5698,212.70000000000002
CA-2011-126480,Standard Class,Medium,1,8.56,2,3.852,0.63
CA-2011-126522,Second Class,High,1,53.94,3,15.6426,1.8
CA-2011-126683,Second Class,High,2,2354.98,11,402.2562,261.08
CA-2011-126760,Standard Class,Medium,4,1891.316,17,110.6962,130.98
CA-2011-126802,Standard Class,Low,1,38.976,3,-50.6688,5.29
CA-2011-126907,Standard Class,Low,1,15.696,3,5.1012,1.82
CA-2011-126963,Same Day,Medium,1,36.544,2,11.8768,7.37
CA-2011-127012,Standard Class,Medium,3,76.28,4,26.8774,4.140000000000001
CA-2011-127131,Standard Class,Low,4,721.476,19,79.7394,63.650000000000006
CA-2011-127159,First Class,Medium,1,34.79,7,10.7849,9.56
CA-2011-127166,Second Class,Critical,4,186.90800000000002,12,-37.6056,45.33
CA-2011-127187,Standard Class,High,1,129.98,2,62.3904,15.99
CA-2011-127299,Standard Class,High,2,2692.329,9,-937.4184,451.65
CA-2011-127383,Standard Class,Medium,1,49.568,2,17.9684,2.39
CA-2011-127446,Standard Class,Medium,6,1273.6229999999998,17,-117.8601,69.78
CA-2011-127488,Second Class,Critical,1,4.608,2,1.6704,1.19
CA-2011-127523,Standard Class,Medium,1,35.91,3,9.6957,3.35
CA-2011-127558,First Class,Medium,3,803.0400000000001,8,155.3241,170.47
CA-2011-127586,Standard Class,Medium,1,310.12,2,80.6312,16.57
CA-2011-127614,Standard Class,High,3,1508.13,11,186.7374,252.77
CA-2011-127691,Standard Class,High,2,165.94,4,59.261599999999994,26.16
CA-2011-127859,Second Class,Critical,1,126.624,6,41.1528,27.1
CA-2011-127866,First Class,High,4,602.43,11,185.3866,25.15
CA-2011-127936,First Class,High,1,21.24,3,8.0712,3.6
CA-2011-127964,Standard Class,High,3,161.07,9,54.6459,25.63
CA-2011-128055,Standard Class,Medium,2,726.548,4,267.4224,58.13
CA-2011-128062,Second Class,Medium,1,5.88,1,1.9845,0.76
CA-2011-128146,Standard Class,High,2,1326.69,9,358.2815,229.59
CA-2011-128209,Standard Class,Medium,2,6160.616,13,676.4639000000001,218.75
CA-2011-128237,Standard Class,Medium,4,92.36,14,31.462,5.79
CA-2011-128524,First Class,Medium,3,2158.694,10,784.8075,142.13
CA-2011-128538,Standard Class,Medium,1,7.64,1,3.7436,0.33
CA-2011-128622,Second Class,Critical,1,10.95,3,3.285,2.3
CA-2011-128839,Standard Class,High,2,254.97,12,111.8871,38.4
CA-2011-128846,Standard Class,Medium,2,752.9200000000001,8,224.0423,52.03
CA-2011-128888,Standard Class,Medium,1,604.656,9,204.0714,67.43
CA-2011-128986,Second Class,High,1,93.024,3,33.7212,12.08
CA-2011-129091,Standard Class,High,4,1022.61,13,460.34450000000004,89.25999999999999
CA-2011-129147,Standard Class,High,3,609.4380000000001,16,-131.5086,41.370000000000005
CA-2011-129168,Standard Class,Medium,1,15.552,3,5.4432,1.68
CA-2011-129189,Standard Class,Medium,4,751.886,14,-79.1232,69.5
CA-2011-129364,Standard Class,Medium,8,265.784,39,13.814099999999998,16.4
CA-2011-129574,First Class,High,1,48.4,5,23.232,12.93
CA-2011-129819,Second Class,Medium,1,12.39,3,5.8233,0.89
CA-2011-129924,Standard Class,High,2,706.064,5,-14.6632,91.83
CA-2011-129938,Second Class,Medium,1,445.802,7,-108.2662,21.36
CA-2011-130092,First Class,Critical,1,9.94,2,3.0814,2.69
CA-2011-130155,First Class,Medium,1,34.2,5,9.234,6.86
CA-2011-130274,First Class,High,1,21.56,7,10.3488,1.21
CA-2011-130421,Standard Class,Medium,1,176.772,3,-459.6072,10.65
CA-2011-130428,Same Day,High,3,1142.165,14,89.4226,150.28
CA-2011-130449,First Class,Medium,2,100.36,14,39.6308,11.48
CA-2011-130575,First Class,Medium,1,9.264,3,-13.896,0.65
CA-2011-130624,First Class,High,3,697.32,9,196.5762,152.39000000000001
CA-2011-130673,Second Class,High,4,108.44399999999999,12,-19.3413,22.189999999999998
CA-2011-130729,Standard Class,Medium,1,34.272,3,11.1384,2.06
CA-2011-130813,Second Class,High,1,19.44,3,9.3312,4.37
CA-2011-130869,Standard Class,Medium,1,7.08,3,2.478,0.44
CA-2011-130918,Second Class,Critical,1,7.632,3,-1.8126,1.04
CA-2011-130960,Standard Class,High,1,9.84,3,2.8536,1.2
