ProductID,Category,Sub-Category,NumberOfCustomers,TotalSales,TotalQuantity,TotalProfit,TotalShippingCost,cluster
FUR-BO-10003185,Furniture,Bookcases,3,1358.4,8,13.44,129.41,0
FUR-BO-10003199,Furniture,Bookcases,4,3044.8,14,642.12,156.95000000000002,0
FUR-BO-10003206,Furniture,Bookcases,5,3644.298,20,117.49800000000002,260.9,0
FUR-BO-10003221,Furniture,Bookcases,6,1823.76,21,14.820000000000007,161.49,0
FUR-BO-10003272,Furniture,Bookcases,6,3420.7704,21,-755.7515999999999,345.39,0
FUR-BO-10003282,Furniture,Bookcases,3,8078.264999999999,20,2443.665,1041.55,0
FUR-BO-10003284,Furniture,Bookcases,4,1156.32,12,-57.84,85.78,0
FUR-BO-10003287,Furniture,Bookcases,3,1155.596,15,142.19600000000003,63.99,0
FUR-BO-10003291,Furniture,Bookcases,7,1328.728,23,24.167999999999996,152.62,0
FUR-BO-10003297,Furniture,Bookcases,8,2365.0,28,-151.64,276.87,0
FUR-BO-10003301,Furniture,Bookcases,6,5501.517900000001,34,909.4779,649.68,0
FUR-BO-10003320,Furniture,Bookcases,3,3008.28,12,678.12,329.22,0
FUR-BO-10003323,Furniture,Bookcases,5,2444.736,25,759.236,353.63,0
FUR-BO-10003326,Furniture,Bookcases,5,1029.184,12,114.784,77.18,0
FUR-BO-10003333,Furniture,Bookcases,3,1316.52,9,197.37,144.32,0
FUR-BO-10003383,Furniture,Bookcases,1,398.52,2,115.56,21.09,0
FUR-BO-10003384,Furniture,Bookcases,3,1242.906,11,254.556,105.9,0
FUR-BO-10003386,Furniture,Bookcases,1,338.4,2,135.36,104.0,0
FUR-BO-10003404,Furniture,Bookcases,2,3447.84,8,206.8704,503.17,0
FUR-BO-10003408,Furniture,Bookcases,5,2484.669,19,327.789,281.92,0
FUR-BO-10003433,Furniture,Bookcases,3,322.192,14,-81.16760000000001,25.2,0
FUR-BO-10003438,Furniture,Bookcases,11,3768.424,52,387.384,435.75,0
FUR-BO-10003441,Furniture,Bookcases,6,1473.2982000000002,18,73.71539999999999,130.54000000000002,0
FUR-BO-10003450,Furniture,Bookcases,3,649.376,14,-97.4064,38.28,0
FUR-BO-10003463,Furniture,Bookcases,6,1594.656,28,-569.744,125.34,0
FUR-BO-10003499,Furniture,Bookcases,8,4328.248,25,-1386.252,578.79,0
FUR-BO-10003530,Furniture,Bookcases,4,1212.384,11,-339.816,129.93,0
FUR-BO-10003541,Furniture,Bookcases,7,7748.232,20,2307.432,1148.52,0
FUR-BO-10003543,Furniture,Bookcases,5,1966.032,17,791.672,242.43,0
FUR-BO-10003546,Furniture,Bookcases,4,1474.308,22,-191.862,169.71,0
FUR-BO-10003549,Furniture,Bookcases,6,6137.4852,33,694.4652,650.87,0
FUR-BO-10003554,Furniture,Bookcases,5,3080.958,23,0.7980000000000018,372.44,0
FUR-BO-10003559,Furniture,Bookcases,7,2269.968,18,602.9879999999999,433.27,0
FUR-BO-10003563,Furniture,Bookcases,7,1984.104,22,250.504,164.01,0
FUR-BO-10003589,Furniture,Bookcases,1,101.61,1,6.75,8.68,0
FUR-BO-10003604,Furniture,Bookcases,2,1255.8,10,163.2,82.13,0
FUR-BO-10003631,Furniture,Bookcases,7,1549.392,19,152.892,182.3,0
FUR-BO-10003647,Furniture,Bookcases,1,826.2,2,16.5,32.51,0
FUR-BO-10003660,Furniture,Bookcases,3,729.2339999999999,4,48.6156,60.3,0
FUR-BO-10003661,Furniture,Bookcases,1,1362.06,7,340.41,90.86,0
FUR-BO-10003668,Furniture,Bookcases,1,156.744,2,-195.936,8.25,0
FUR-BO-10003688,Furniture,Bookcases,8,1193.0839999999998,19,267.024,115.91,0
FUR-BO-10003697,Furniture,Bookcases,5,3985.2,21,302.85,490.4,0
FUR-BO-10003706,Furniture,Bookcases,7,3080.4543,23,1307.8443,261.99,0
FUR-BO-10003713,Furniture,Bookcases,2,958.848,8,-203.952,69.96,0
FUR-BO-10003734,Furniture,Bookcases,4,6768.63,18,1821.15,605.89,0
FUR-BO-10003738,Furniture,Bookcases,5,4196.58,12,824.4599999999999,552.23,0
FUR-BO-10003768,Furniture,Bookcases,4,1555.68,23,-182.66,153.97,0
FUR-BO-10003779,Furniture,Bookcases,4,3851.934,11,1613.214,339.59999999999997,0
FUR-BO-10003783,Furniture,Bookcases,5,6492.9375,20,527.1375,587.49,0
FUR-BO-10003793,Furniture,Bookcases,5,2619.5022,21,939.2922,197.93,0
FUR-BO-10003828,Furniture,Bookcases,6,2113.884,16,491.004,205.8,0
FUR-BO-10003873,Furniture,Bookcases,4,3556.944,15,1281.444,453.82,0
FUR-BO-10003878,Furniture,Bookcases,4,1367.8200000000002,10,516.72,214.54,0
FUR-BO-10003880,Furniture,Bookcases,1,230.384,7,-224.756,30.41,0
FUR-BO-10003881,Furniture,Bookcases,7,3784.32,20,1300.32,631.47,0
FUR-BO-10003887,Furniture,Bookcases,8,4198.881,30,-707.019,382.12,0
FUR-BO-10003893,Furniture,Bookcases,2,1368.2620000000002,16,-103.482,91.78,0
FUR-BO-10003894,Furniture,Bookcases,3,802.074,14,106.47,35.77,0
FUR-BO-10003903,Furniture,Bookcases,5,2042.04,16,-37.32,233.94,0
FUR-BO-10003904,Furniture,Bookcases,4,861.4200000000001,10,98.22,84.61,0
FUR-BO-10003905,Furniture,Bookcases,7,3252.6,30,1300.5,243.73,0
FUR-BO-10003913,Furniture,Bookcases,5,2720.973,20,14.973,271.11,0
FUR-BO-10003945,Furniture,Bookcases,8,3789.6534,26,1413.7734,485.98,0
FUR-BO-10003965,Furniture,Bookcases,4,1646.918,12,-285.9484,127.38,0
FUR-BO-10003966,Furniture,Bookcases,4,1427.683,10,-8.549,154.21,0
FUR-BO-10003968,Furniture,Bookcases,2,1833.705,5,175.45499999999998,128.68,0
FUR-BO-10003985,Furniture,Bookcases,1,1046.376,4,-52.344,140.59,0
FUR-BO-10003991,Furniture,Bookcases,5,7015.5599999999995,18,2632.38,949.63,0
FUR-BO-10004015,Furniture,Bookcases,9,3317.7235,34,135.5887,457.37,0
FUR-BO-10004032,Furniture,Bookcases,1,133.696,4,-80.224,8.82,0
FUR-BO-10004043,Furniture,Bookcases,3,6153.3,15,122.85,565.9399999999999,0
FUR-BO-10004053,Furniture,Bookcases,7,5572.644,18,1338.504,568.7,0
FUR-BO-10004055,Furniture,Bookcases,5,2010.42,19,-111.69,221.92,0
FUR-BO-10004075,Furniture,Bookcases,5,1883.52,20,-706.48,146.65,0
FUR-BO-10004080,Furniture,Bookcases,4,1838.7,20,293.70000000000005,231.86,0
FUR-BO-10004082,Furniture,Bookcases,3,2380.46,9,838.9399999999999,133.45,0
FUR-BO-10004098,Furniture,Bookcases,1,396.576,6,-84.384,4.56,0
FUR-BO-10004103,Furniture,Bookcases,1,291.0,3,-72.78,46.23,0
FUR-BO-10004113,Furniture,Bookcases,9,7172.376,27,2999.7960000000003,759.11,0
FUR-BO-10004119,Furniture,Bookcases,9,5399.778,37,-525.402,363.79,0
FUR-BO-10004129,Furniture,Bookcases,2,3498.72,10,-131.28000000000003,437.46,0
FUR-BO-10004135,Furniture,Bookcases,2,490.32,6,39.12,30.9,0
FUR-BO-10004142,Furniture,Bookcases,7,6426.2,25,2117.7,672.39,0
FUR-BO-10004161,Furniture,Bookcases,6,2146.8747,20,-332.9253,249.28,0
FUR-BO-10004162,Furniture,Bookcases,7,2769.932,28,878.8119999999999,400.41,0
FUR-BO-10004191,Furniture,Bookcases,4,1524.4920000000002,11,176.112,100.2,0
FUR-BO-10004199,Furniture,Bookcases,4,2084.955,17,-286.545,240.47,0
FUR-BO-10004218,Furniture,Bookcases,8,3626.0056,34,-208.6504,532.55,0
FUR-BO-10004219,Furniture,Bookcases,3,2642.31,17,782.3399999999999,219.36,0
FUR-BO-10004230,Furniture,Bookcases,5,1629.54,14,609.78,176.26000000000002,0
FUR-BO-10004238,Furniture,Bookcases,1,66.352,2,-19.928,6.7,0
FUR-BO-10004254,Furniture,Bookcases,6,6093.9,18,1498.5,583.83,0
FUR-BO-10004312,Furniture,Bookcases,1,318.5622,2,68.4822,10.14,0
FUR-BO-10004316,Furniture,Bookcases,2,549.9359999999999,4,17.256,74.0,0
FUR-BO-10004327,Furniture,Bookcases,4,1123.353,10,-116.847,124.89,0
FUR-BO-10004340,Furniture,Bookcases,8,6521.916,28,-1292.884,630.05,0
FUR-BO-10004357,Furniture,Bookcases,4,2904.161,17,-170.83299999999997,251.2,0
FUR-BO-10004360,Furniture,Bookcases,2,489.3792,4,-70.8312,51.870000000000005,0
FUR-BO-10004371,Furniture,Bookcases,1,549.48,5,-316.02,54.58,0
FUR-BO-10004388,Furniture,Bookcases,4,4789.62,15,1306.17,522.05,0
FUR-BO-10004399,Furniture,Bookcases,4,1767.6288,12,-179.6112,235.63,0
FUR-BO-10004404,Furniture,Bookcases,4,1483.9128,13,6.98279999999999,174.7,0
FUR-BO-10004407,Furniture,Bookcases,8,3214.88,33,39.62000000000001,345.35,0
FUR-BO-10004408,Furniture,Bookcases,4,1819.512,16,-128.328,212.4,0
FUR-BO-10004409,Furniture,Bookcases,6,858.858,17,-9.9372,113.39,0
FUR-BO-10004423,Furniture,Bookcases,6,1592.448,23,600.228,164.32,0
FUR-BO-10004425,Furniture,Bookcases,6,4525.74,21,374.4599999999999,369.08,0
FUR-BO-10004430,Furniture,Bookcases,6,2851.1910000000003,18,54.531000000000006,257.28999999999996,0
FUR-BO-10004434,Furniture,Bookcases,1,363.39,1,10.89,30.62,0
FUR-BO-10004441,Furniture,Bookcases,4,3434.98,17,-142.83999999999995,272.86,0
FUR-BO-10004445,Furniture,Bookcases,4,2268.54,20,277.14,179.2,0
FUR-BO-10004452,Furniture,Bookcases,3,2925.812,12,1170.212,321.8,0
FUR-BO-10004459,Furniture,Bookcases,6,1620.864,18,-20.376,147.89,0
FUR-BO-10004467,Furniture,Bookcases,8,1897.8102,31,-612.9387,193.24,0
FUR-BO-10004472,Furniture,Bookcases,8,5141.0,26,1988.24,700.05,0
FUR-BO-10004483,Furniture,Bookcases,2,1236.168,8,54.888,54.98,0
FUR-BO-10004504,Furniture,Bookcases,9,3361.44,37,-19.619999999999976,294.3,0
FUR-BO-10004507,Furniture,Bookcases,3,994.8624,9,-8.727600000000006,92.17,0
FUR-BO-10004508,Furniture,Bookcases,4,1843.84,16,774.4,272.84999999999997,0
FUR-BO-10004529,Furniture,Bookcases,8,3999.114,26,154.49399999999997,431.54,0
FUR-BO-10004537,Furniture,Bookcases,3,1194.4965,8,328.0965,170.41,0
FUR-BO-10004541,Furniture,Bookcases,6,5495.6952,16,649.1351999999999,496.37,0
FUR-BO-10004547,Furniture,Bookcases,9,3271.002,28,688.002,264.57,0
FUR-BO-10004558,Furniture,Bookcases,2,2126.424,9,399.324,344.49,0
FUR-BO-10004560,Furniture,Bookcases,3,2554.713,15,599.463,362.76,0
FUR-BO-10004565,Furniture,Bookcases,5,1551.56,17,299.34000000000003,138.87,0
FUR-BO-10004567,Furniture,Bookcases,8,2039.136,20,324.336,203.72,0
FUR-BO-10004585,Furniture,Bookcases,4,2506.9440000000004,19,1018.104,193.0,0
FUR-BO-10004620,Furniture,Bookcases,3,1057.7579999999998,9,-122.412,77.66,0
FUR-BO-10004630,Furniture,Bookcases,3,4573.875,13,54.55499999999999,445.62,0
FUR-BO-10004633,Furniture,Bookcases,2,1901.5164,14,72.41640000000001,260.84000000000003,0
FUR-BO-10004648,Furniture,Bookcases,3,6476.517,17,855.297,519.16,0
FUR-BO-10004660,Furniture,Bookcases,3,2670.921,9,336.50100000000003,263.07,0
FUR-BO-10004665,Furniture,Bookcases,5,8088.096,21,3030.456,488.33,0
FUR-BO-10004670,Furniture,Bookcases,1,729.84,2,124.02,37.99,0
FUR-BO-10004679,Furniture,Bookcases,8,17433.1098,49,375.2297999999999,1826.3,0
FUR-BO-10004681,Furniture,Bookcases,1,244.08,2,68.34,23.4,0
FUR-BO-10004690,Furniture,Bookcases,2,1072.344,9,-78.36359999999999,109.58,0
FUR-BO-10004695,Furniture,Bookcases,7,4886.46,31,566.4674,464.22,0
FUR-BO-10004699,Furniture,Bookcases,6,2562.666,18,-28.794,233.77,0
FUR-BO-10004704,Furniture,Bookcases,5,1967.838,19,729.2280000000001,257.48,0
FUR-BO-10004707,Furniture,Bookcases,6,9629.835,32,-1650.165,614.1,0
FUR-BO-10004709,Furniture,Bookcases,11,5815.6058,43,2045.555,692.4,0
FUR-BO-10004725,Furniture,Bookcases,5,4077.348,19,350.688,412.07,0
FUR-BO-10004771,Furniture,Bookcases,8,11587.4685,42,-100.50150000000002,1372.4,0
FUR-BO-10004773,Furniture,Bookcases,4,2126.178,14,504.558,106.7,0
FUR-BO-10004806,Furniture,Bookcases,6,4526.928,29,1036.878,423.01,0
FUR-BO-10004821,Furniture,Bookcases,6,4221.1806,37,155.2506,421.11,0
FUR-BO-10004824,Furniture,Bookcases,5,2182.068,17,61.99799999999999,325.78,0
FUR-BO-10004834,Furniture,Bookcases,8,18386.9976,41,-428.21280000000024,1381.48,0
FUR-BO-10004842,Furniture,Bookcases,3,2681.784,20,796.5840000000001,518.15,0
FUR-BO-10004844,Furniture,Bookcases,3,1797.84,13,434.4,370.46,0
FUR-BO-10004852,Furniture,Bookcases,7,14474.868,35,4861.068,1553.1,0
FUR-BO-10004878,Furniture,Bookcases,1,170.928,2,5.688,12.6,0
FUR-BO-10004899,Furniture,Bookcases,3,1426.248,14,-385.632,103.19,0
FUR-BO-10004911,Furniture,Bookcases,5,2363.4156,20,-22.7844,470.77,0
FUR-BO-10004914,Furniture,Bookcases,9,2666.682,21,318.04200000000003,316.28000000000003,0
FUR-BO-10004917,Furniture,Bookcases,3,486.36,4,179.88,35.13,0
FUR-BO-10004924,Furniture,Bookcases,2,2584.2,10,310.0,206.64,0
FUR-BO-10004926,Furniture,Bookcases,2,1367.604,9,288.684,50.11,0
FUR-BO-10004935,Furniture,Bookcases,1,133.44,4,-93.44,32.4,0
FUR-BO-10004947,Furniture,Bookcases,7,3878.514,30,991.314,537.27,0
FUR-BO-10004980,Furniture,Bookcases,2,684.768,3,-4.932000000000002,51.47,0
FUR-BO-10004999,Furniture,Bookcases,5,10371.357,25,4681.857,1742.3,0
FUR-BUS-10000332,Furniture,Bookcases,4,2040.192,8,-728.688,176.3,0
FUR-BUS-10000984,Furniture,Bookcases,2,616.491,5,57.29100000000001,58.45,0
FUR-BUS-10001187,Furniture,Bookcases,2,1483.704,6,-148.536,122.55,0
FUR-BUS-10001243,Furniture,Bookcases,4,4802.748,13,2057.538,345.33000000000004,0
FUR-BUS-10001781,Furniture,Bookcases,1,2182.68,6,327.24,232.24,0
FUR-BUS-10001876,Furniture,Bookcases,1,43.416,1,-89.754,2.35,0
FUR-BUS-10002040,Furniture,Bookcases,9,5099.076,20,109.47600000000004,591.75,0
FUR-BUS-10002138,Furniture,Bookcases,3,882.21,7,185.22,69.6,0
FUR-BUS-10002192,Furniture,Bookcases,1,142.83,1,41.4,7.28,0
FUR-BUS-10002639,Furniture,Bookcases,8,2201.274,33,-220.266,222.72,0
FUR-BUS-10002989,Furniture,Bookcases,3,2476.08,6,1015.02,220.44,0
FUR-BUS-10003055,Furniture,Bookcases,4,1348.488,15,205.938,122.73,0
FUR-BUS-10003368,Furniture,Bookcases,2,799.434,6,17.334000000000003,16.79,0
FUR-BUS-10003708,Furniture,Bookcases,2,196.752,3,-79.998,28.65,0
FUR-BUS-10003724,Furniture,Bookcases,1,740.7,6,103.68,87.46,0
FUR-BUS-10004121,Furniture,Bookcases,3,277.191,4,-218.889,49.04,0
FUR-BUS-10004336,Furniture,Bookcases,3,471.162,5,-18.738,55.93,0
FUR-BUS-10004475,Furniture,Bookcases,3,565.191,4,3.350999999999999,77.09,0
FUR-BUS-10004622,Furniture,Bookcases,2,250.68,2,120.3,13.44,0
FUR-BUS-10004644,Furniture,Bookcases,1,731.34,2,80.4,305.98,0
FUR-BUS-10004820,Furniture,Bookcases,6,3446.16,9,-103.79999999999998,418.36,0
FUR-BUS-10004854,Furniture,Bookcases,7,2209.536,17,184.32600000000008,238.49,0
FUR-BUS-10004882,Furniture,Bookcases,3,648.774,5,-128.07600000000002,63.260000000000005,0
FUR-CH-10000005,Furniture,Chairs,1,563.904,2,-263.196,171.98,0
FUR-CH-10000013,Furniture,Chairs,2,513.435,9,15.555000000000009,58.9,0
FUR-CH-10000015,Furniture,Chairs,6,6584.64,36,814.4159999999999,757.3,0
FUR-CH-10000025,Furniture,Chairs,10,3972.69,33,192.87,449.37,0
FUR-CH-10000026,Furniture,Chairs,15,5350.8672,47,-627.5328000000001,660.64,0
FUR-CH-10000027,Furniture,Chairs,12,21329.73,50,1363.23,2904.29,0
FUR-CH-10000042,Furniture,Chairs,1,355.38,2,170.58,39.01,0
FUR-CH-10000051,Furniture,Chairs,2,3978.324,10,663.024,600.76,0
FUR-CH-10000068,Furniture,Chairs,5,1288.026,21,-453.774,154.11,0
FUR-CH-10000089,Furniture,Chairs,1,136.736,4,-41.024,17.75,0
FUR-CH-10000105,Furniture,Chairs,16,2677.477,83,380.557,279.1,0
FUR-CH-10000110,Furniture,Chairs,7,1103.466,29,357.00600000000003,103.14,0
FUR-CH-10000117,Furniture,Chairs,6,1624.728,22,184.608,100.37,0
FUR-CH-10000133,Furniture,Chairs,3,1250.526,16,-32.51400000000001,95.84,0
FUR-CH-10000136,Furniture,Chairs,1,53.408,2,-17.392,2.79,0
FUR-CH-10000155,Furniture,Chairs,6,3528.79,14,514.366,484.0,0
FUR-CH-10000171,Furniture,Chairs,4,588.0,12,164.64,51.91,0
FUR-CH-10000182,Furniture,Chairs,1,77.24,5,-36.76,4.88,0
FUR-CH-10000187,Furniture,Chairs,10,1613.7018,34,196.9218,169.84,0
FUR-CH-10000213,Furniture,Chairs,2,1325.565,9,73.57499999999999,77.03999999999999,0
FUR-CH-10000214,Furniture,Chairs,5,762.813,14,-286.22700000000003,30.57,0
FUR-CH-10000225,Furniture,Chairs,7,1757.266,25,-166.009,131.38,0
FUR-CH-10000229,Furniture,Chairs,4,2032.35,10,-460.666,227.2,0
FUR-CH-10000233,Furniture,Chairs,7,534.392,18,89.072,106.74,0
FUR-CH-10000258,Furniture,Chairs,9,2670.5952,33,-174.6648,386.94,0
FUR-CH-10000265,Furniture,Chairs,8,1630.332,37,332.372,145.11,0
FUR-CH-10000294,Furniture,Chairs,6,4174.56,24,918.0,316.45,0
FUR-CH-10000302,Furniture,Chairs,9,1682.304,24,-21.216000000000008,237.85,0
FUR-CH-10000309,Furniture,Chairs,5,6084.144,17,697.1415,483.09,0
FUR-CH-10000326,Furniture,Chairs,5,1978.68,27,569.8199999999999,366.82,0
FUR-CH-10000333,Furniture,Chairs,3,1042.713,8,195.273,149.92,0
FUR-CH-10000336,Furniture,Chairs,5,695.184,22,-124.536,52.57,0
FUR-CH-10000343,Furniture,Chairs,6,4022.832,16,755.632,399.23,0
FUR-CH-10000351,Furniture,Chairs,13,2557.4535,47,821.7435,369.47,0
FUR-CH-10000373,Furniture,Chairs,1,167.34,2,81.96,5.24,0
FUR-CH-10000391,Furniture,Chairs,8,1217.4804,29,-9.219599999999996,182.45,0
FUR-CH-10000399,Furniture,Chairs,4,2355.7799999999997,16,338.34000000000003,262.23,0
FUR-CH-10000414,Furniture,Chairs,7,632.544,23,-144.856,57.88,0
FUR-CH-10000422,Furniture,Chairs,9,2647.809,34,49.1346,270.05,0
FUR-CH-10000423,Furniture,Chairs,4,860.922,16,139.482,79.14,0
FUR-CH-10000430,Furniture,Chairs,13,6379.101,58,1674.831,857.9,0
FUR-CH-10000432,Furniture,Chairs,12,6174.0441,39,-520.6958999999999,565.8100000000001,0
FUR-CH-10000438,Furniture,Chairs,1,141.192,4,-94.128,12.53,0
FUR-CH-10000454,Furniture,Chairs,12,10637.528,51,1927.442,1418.75,0
FUR-CH-10000470,Furniture,Chairs,1,552.24,2,-331.38,106.21,0
FUR-CH-10000479,Furniture,Chairs,3,3816.558,9,1653.588,574.08,0
FUR-CH-10000488,Furniture,Chairs,4,649.584,11,-19.325999999999997,106.79,0
FUR-CH-10000513,Furniture,Chairs,9,4770.633,42,-197.5848,547.67,0
FUR-CH-10000527,Furniture,Chairs,1,3720.0,8,632.4,200.47,0
FUR-CH-10000528,Furniture,Chairs,5,1208.672,25,-189.328,111.91,0
FUR-CH-10000546,Furniture,Chairs,3,5665.59,14,1666.35,466.34,0
FUR-CH-10000553,Furniture,Chairs,5,685.588,23,115.7354,57.56,0
FUR-CH-10000568,Furniture,Chairs,1,68.352,2,-0.048,7.78,0
FUR-CH-10000583,Furniture,Chairs,3,2400.624,16,746.544,130.18,0
FUR-CH-10000595,Furniture,Chairs,8,5697.76,27,870.16,810.78,0
FUR-CH-10000602,Furniture,Chairs,8,15559.362,36,-345.798,2484.97,0
FUR-CH-10000603,Furniture,Chairs,5,627.585,15,173.535,106.55,0
FUR-CH-10000604,Furniture,Chairs,1,114.528,3,-105.972,11.16,0
FUR-CH-10000608,Furniture,Chairs,6,1306.2632999999998,25,233.7633,187.24,0
FUR-CH-10000656,Furniture,Chairs,5,1816.464,19,322.304,159.94,0
FUR-CH-10000660,Furniture,Chairs,7,11310.5616,27,2824.1916,1149.55,0
FUR-CH-10000663,Furniture,Chairs,2,830.7090000000001,11,73.689,123.21,0
FUR-CH-10000665,Furniture,Chairs,9,3955.676,32,573.724,374.98,0
FUR-CH-10000666,Furniture,Chairs,1,68.868,2,-26.412,8.17,0
FUR-CH-10000667,Furniture,Chairs,4,420.498,11,-42.16199999999999,38.61,0
FUR-CH-10000677,Furniture,Chairs,5,586.2239999999999,15,-65.37599999999999,57.739999999999995,0
FUR-CH-10000685,Furniture,Chairs,3,4342.83,10,1462.83,506.3,0
FUR-CH-10000689,Furniture,Chairs,1,35.892,1,-0.618,7.26,0
FUR-CH-10000690,Furniture,Chairs,2,165.414,7,-5.315999999999999,11.14,0
FUR-CH-10000694,Furniture,Chairs,6,1101.0597,16,74.81970000000001,107.32,0
FUR-CH-10000727,Furniture,Chairs,2,313.12199999999996,5,122.472,21.21,0
FUR-CH-10000745,Furniture,Chairs,6,1583.946,30,260.94599999999997,127.01,0
FUR-CH-10000749,Furniture,Chairs,2,2207.956,13,231.6544,599.86,0
FUR-CH-10000774,Furniture,Chairs,1,274.32,2,0.0,43.23,0
FUR-CH-10000777,Furniture,Chairs,8,6973.464,26,1337.704,635.66,0
FUR-CH-10000783,Furniture,Chairs,3,5075.136,11,526.086,353.11,0
FUR-CH-10000785,Furniture,Chairs,11,6008.536,39,785.4532,589.23,0
FUR-CH-10000788,Furniture,Chairs,10,2183.004,29,-339.416,215.65,0
FUR-CH-10000790,Furniture,Chairs,1,116.04,2,58.02,8.35,0
FUR-CH-10000807,Furniture,Chairs,4,1916.784,16,808.944,149.38,0
FUR-CH-10000825,Furniture,Chairs,11,1646.2464,31,514.4364,147.48,0
FUR-CH-10000836,Furniture,Chairs,7,2499.6400000000003,22,74.8,338.35,0
FUR-CH-10000843,Furniture,Chairs,9,5811.456,21,-95.844,1022.64,0
FUR-CH-10000847,Furniture,Chairs,5,4626.582,18,750.7284,469.46,0
FUR-CH-10000848,Furniture,Chairs,1,834.624,2,296.724,26.15,0
FUR-CH-10000852,Furniture,Chairs,10,1070.244,36,310.644,106.09,0
FUR-CH-10000857,Furniture,Chairs,2,1562.328,12,346.96799999999996,117.41,0
FUR-CH-10000863,Furniture,Chairs,8,2913.914,25,-445.391,373.14,0
FUR-CH-10000885,Furniture,Chairs,10,8886.18,36,1054.02,948.29,0
FUR-CH-10000891,Furniture,Chairs,8,11429.788,45,772.888,1381.41,0
FUR-CH-10000892,Furniture,Chairs,5,8613.36,32,-1034.0,444.12,0
FUR-CH-10000920,Furniture,Chairs,1,242.944,2,-230.816,20.68,0
FUR-CH-10000932,Furniture,Chairs,5,8184.792,28,3387.832,527.45,0
FUR-CH-10000953,Furniture,Chairs,8,3861.796,40,-592.6039999999999,498.14,0
FUR-CH-10000966,Furniture,Chairs,6,1514.7,23,28.440000000000012,183.88,0
FUR-CH-10000969,Furniture,Chairs,4,3077.913,8,-597.207,246.74,0
FUR-CH-10000974,Furniture,Chairs,7,9386.9502,24,1430.2302,1024.03,0
FUR-CH-10000981,Furniture,Chairs,1,750.195,5,-41.805,194.67,0
FUR-CH-10000988,Furniture,Chairs,10,5294.456,44,833.5952,584.86,0
FUR-CH-10000994,Furniture,Chairs,12,5852.049,47,411.039,979.4,0
FUR-CH-10000996,Furniture,Chairs,6,1323.712,24,-127.328,86.55,0
FUR-CH-10001021,Furniture,Chairs,1,281.82,3,118.32,37.35,0
FUR-CH-10001037,Furniture,Chairs,3,803.799,14,122.97899999999998,57.41,0
FUR-CH-10001039,Furniture,Chairs,5,2064.204,20,29.604,256.40999999999997,0
FUR-CH-10001043,Furniture,Chairs,2,258.80400000000003,9,-57.366,39.5,0
FUR-CH-10001044,Furniture,Chairs,7,1298.248,23,-179.732,144.77,0
FUR-CH-10001051,Furniture,Chairs,5,971.775,21,-31.185,73.59,0
FUR-CH-10001114,Furniture,Chairs,8,1093.968,32,415.568,131.78,0
FUR-CH-10001130,Furniture,Chairs,10,3768.98,35,66.67999999999999,480.26,0
FUR-CH-10001138,Furniture,Chairs,6,2265.6471,16,646.1270999999999,171.95,0
FUR-CH-10001146,Furniture,Chairs,14,2442.024,51,117.4863,242.28,0
FUR-CH-10001147,Furniture,Chairs,8,4288.0734,30,-247.9266,517.17,0
FUR-CH-10001150,Furniture,Chairs,4,1139.943,15,458.193,207.68,0
FUR-CH-10001153,Furniture,Chairs,5,961.65,19,303.87,128.38,0
FUR-CH-10001187,Furniture,Chairs,1,351.54,6,129.96,55.11,0
FUR-CH-10001190,Furniture,Chairs,3,1087.92,10,-149.589,182.23,0
FUR-CH-10001191,Furniture,Chairs,2,179.448,7,-165.072,11.25,0
FUR-CH-10001203,Furniture,Chairs,8,2333.3376,32,-262.5024,270.3,0
FUR-CH-10001204,Furniture,Chairs,6,976.9422,12,260.1822,79.02,0
FUR-CH-10001207,Furniture,Chairs,5,7322.676600000001,18,293.49659999999994,887.66,0
FUR-CH-10001215,Furniture,Chairs,9,12975.382,32,951.862,1532.93,0
FUR-CH-10001220,Furniture,Chairs,1,178.2,4,-115.92,11.8,0
FUR-CH-10001237,Furniture,Chairs,5,3192.156,22,637.956,384.86,0
FUR-CH-10001262,Furniture,Chairs,10,1907.368,34,187.008,139.0,0
FUR-CH-10001270,Furniture,Chairs,13,4667.781,65,999.311,460.48,0
FUR-CH-10001271,Furniture,Chairs,4,5675.589,14,1088.769,512.54,0
FUR-CH-10001278,Furniture,Chairs,5,809.1990000000001,18,-172.521,38.34,0
FUR-CH-10001282,Furniture,Chairs,10,781.296,35,-74.804,57.510000000000005,0
FUR-CH-10001313,Furniture,Chairs,7,1957.08,28,697.08,236.0,0
FUR-CH-10001317,Furniture,Chairs,1,88.254,1,-20.616,7.97,0
FUR-CH-10001322,Furniture,Chairs,6,7536.663,18,852.003,610.23,0
FUR-CH-10001332,Furniture,Chairs,8,7420.736,46,-428.064,825.8199999999999,0
FUR-CH-10001343,Furniture,Chairs,6,2541.504,26,564.9839999999999,240.8,0
FUR-CH-10001347,Furniture,Chairs,1,111.04,5,-163.86,11.29,0
FUR-CH-10001374,Furniture,Chairs,11,1830.08,41,630.42,140.23,0
FUR-CH-10001382,Furniture,Chairs,9,1885.0848,33,777.2748,179.67000000000002,0
FUR-CH-10001394,Furniture,Chairs,7,5861.532999999999,21,701.9799999999999,534.95,0
FUR-CH-10001397,Furniture,Chairs,7,1169.3988,21,322.04879999999997,205.8,0
FUR-CH-10001414,Furniture,Chairs,1,111.06,2,27.72,6.74,0
